X	A1: 1:100 cgeWT:pbs	X	A2: 1:9:100 cgreWT:elut:pbs	X	B1: 1:100 cgeWT:pbs	X	B2: 1:9:100 cgreWT:elut:pbs	X	C1: 1:100 cgeWT:pbs	X	C2: 1:9:100 cgreWT:elut:pbs	X	D1: 1:100 cgeWT:pbs	X	D2: 1:9:100 cgreWT:elut:pbs	X	E1: 10:100 cgreWT:pbs	X	E2: 1:100 cgreWT:elut	X	F1: 10:100 cgreWT:pbs	X	F2: 1:100 cgreWT:elut	X	G1: 10:100 cgreWT:pbs	X	G2: 1:100 cgreWT:elut	X	H1: 10:100 cgreWT:pbs	X	H2: 1:100 cgreWT:elut
51.0606299212598	12.6185545745253	51.0606299212598	9.86370417078965	51.0606299212598	11.906713322218	51.0606299212598	8.63613148617549	51.0606299212598	10.455911124712	51.0606299212598	8.33945931379994	51.0606299212598	10.748116235685	51.0606299212598	10.1689638761369	51.0606299212598	44.2556882243587	51.0606299212598	14.634217255519	51.0606299212598	44.3270786615702	51.0606299212598	15.5061141197901	51.0606299212598	45.4402194232748	51.0606299212598	14.2947436666593	51.0606299212598	42.1020447110726	51.0606299212598	15.1499854152118
51.679842519685	12.1433904850373	51.679842519685	10.9420260843966	51.679842519685	12.444586884433	51.679842519685	8.81980138291783	51.679842519685	12.114333956564	51.679842519685	7.71758129149696	51.679842519685	11.4909439076891	51.679842519685	9.77779352962469	51.679842519685	44.766638984642	51.679842519685	13.2789711821193	51.679842519685	44.1029162613196	51.679842519685	15.3038657166367	51.679842519685	45.6871849097711	51.679842519685	14.7342120916486	51.679842519685	42.4925933712397	51.679842519685	16.4569710527014
52.2990551181102	12.6571928859369	52.2990551181102	11.7209170182934	52.2990551181102	13.7378605463909	52.2990551181102	10.3792999216305	52.2990551181102	13.3077586747916	52.2990551181102	8.97813190456966	52.2990551181102	13.1234839724585	52.2990551181102	10.493309513822	52.2990551181102	44.4749465910588	52.2990551181102	15.3061580325797	52.2990551181102	46.8094849880597	52.2990551181102	16.9284815060229	52.2990551181102	45.1867537198669	52.2990551181102	14.852179789048	52.2990551181102	42.948673501481	52.2990551181102	16.856315699147
52.9182677165354	14.5952472743464	52.9182677165354	12.3804690942015	52.9182677165354	14.3482003974747	52.9182677165354	11.3314091289725	52.9182677165354	13.7301098071974	52.9182677165354	11.7123131754928	52.9182677165354	13.8540897098603	52.9182677165354	11.9527070410826	52.9182677165354	44.4201717236418	52.9182677165354	18.2077345187093	52.9182677165354	48.959385485914	52.9182677165354	18.4288691517308	52.9182677165354	46.7331369493576	52.9182677165354	15.4551965648653	52.9182677165354	44.8295468792759	52.9182677165354	18.5485046757509
53.5374803149606	15.8060670767216	53.5374803149606	13.8003782873823	53.5374803149606	14.5373448876393	53.5374803149606	10.6988788384506	53.5374803149606	15.2914374363366	53.5374803149606	12.8524596773687	53.5374803149606	14.5346378495038	53.5374803149606	12.0738321448974	53.5374803149606	46.4631811940529	53.5374803149606	19.4020668546007	53.5374803149606	47.5803673171613	53.5374803149606	19.2279539920671	53.5374803149606	48.5269472164848	53.5374803149606	17.8592038446362	53.5374803149606	46.9667805995148	53.5374803149606	20.0313569745255
54.1566929133858	15.1271031907362	54.1566929133858	13.940791999989	54.1566929133858	14.609390211454	54.1566929133858	11.4120697241366	54.1566929133858	15.6501811165079	54.1566929133858	12.5475492197549	54.1566929133858	15.7922916726352	54.1566929133858	12.3859016085044	54.1566929133858	50.2305437512263	54.1566929133858	19.9155380764364	54.1566929133858	48.0016874831269	54.1566929133858	20.8230869960613	54.1566929133858	49.3586827756578	54.1566929133858	19.9823592158698	54.1566929133858	47.5857822540102	54.1566929133858	20.8041555412408
54.775905511811	15.4475285809077	54.775905511811	14.3002350408913	54.775905511811	16.6013815844172	54.775905511811	13.3229776486632	54.775905511811	15.9729464869928	54.775905511811	12.8696281519685	54.775905511811	16.3055306824307	54.775905511811	14.163823853142	54.775905511811	51.8787183558576	54.775905511811	20.7729697265828	54.775905511811	49.5224350912125	54.775905511811	22.7847581310406	54.775905511811	50.8909643356834	54.775905511811	20.2201010318456	54.775905511811	48.7017949772336	54.775905511811	22.1425114831996
55.3951181102362	17.1985174961887	55.3951181102362	16.0044678941581	55.3951181102362	19.3968635443395	55.3951181102362	14.4941945671742	55.3951181102362	16.071612929615	55.3951181102362	13.9851197868801	55.3951181102362	16.4495988595669	55.3951181102362	15.0430829051756	55.3951181102362	48.35267504557	55.3951181102362	22.5096934295642	55.3951181102362	52.7614351899208	55.3951181102362	23.1754661630063	55.3951181102362	52.6910411672734	55.3951181102362	21.6352096595997	55.3951181102362	49.5836031542479	55.3951181102362	23.1798707098028
56.0143307086614	17.5126282894476	56.0143307086614	16.3200762207264	56.0143307086614	19.608203401297	56.0143307086614	15.3383597082389	56.0143307086614	16.5109114235484	56.0143307086614	13.8983629564927	56.0143307086614	17.9777714795462	56.0143307086614	15.1253712507546	56.0143307086614	47.4650742741952	56.0143307086614	24.3145639254168	56.0143307086614	56.1142108489033	56.0143307086614	23.3351658354813	56.0143307086614	50.2635989545983	56.0143307086614	23.9251113517212	56.0143307086614	49.4364364534328	56.0143307086614	24.1190844226281
56.6335433070866	17.8618392484702	56.6335433070866	17.6077022164462	56.6335433070866	18.7617261184984	56.6335433070866	16.0408734820117	56.6335433070866	18.6768279202059	56.6335433070866	14.5505122759903	56.6335433070866	19.4139395721116	56.6335433070866	16.026232911481	56.6335433070866	50.8441629154541	56.6335433070866	24.5959660822343	56.6335433070866	55.1231793356458	56.6335433070866	25.9374950102868	56.6335433070866	49.544598142339	56.6335433070866	24.1689937143405	56.6335433070866	48.7735935604776	56.6335433070866	26.165928658852
57.2527559055118	18.443707332289	57.2527559055118	20.1354156299767	57.2527559055118	19.7928895709898	57.2527559055118	16.7214146714358	57.2527559055118	20.273325451069	57.2527559055118	18.0342863073051	57.2527559055118	20.249194749264	57.2527559055118	18.3224752643316	57.2527559055118	53.0616913498401	57.2527559055118	25.4481555914333	57.2527559055118	54.192099692332	57.2527559055118	29.1776699279971	57.2527559055118	53.6400617528769	57.2527559055118	24.7460972753554	57.2527559055118	49.2915339520195	57.2527559055118	27.9503409211978
57.871968503937	20.2662731733097	57.871968503937	20.4861728921355	57.871968503937	21.7267186993391	57.871968503937	17.3019713197042	57.871968503937	21.3107229641686	57.871968503937	20.0117006617479	57.871968503937	21.8404304242428	57.871968503937	19.7609828432973	57.871968503937	53.8185481249959	57.871968503937	28.3404299119056	57.871968503937	56.7231216985785	57.871968503937	29.495229906293	57.871968503937	57.4946997655775	57.871968503937	26.8199571525442	57.871968503937	51.5469226507493	57.871968503937	28.3387959229144
58.4911811023622	22.5281834015622	58.4911811023622	20.8320711645294	58.4911811023622	21.7134743950571	58.4911811023622	17.3810208202879	58.4911811023622	21.7311061482239	58.4911811023622	19.7441661393616	58.4911811023622	23.4204083383572	58.4911811023622	19.9756477540992	58.4911811023622	54.3378028830456	58.4911811023622	30.6020460030139	58.4911811023622	58.0212460612673	58.4911811023622	30.1787054949653	58.4911811023622	58.4740813331763	58.4911811023622	28.7238043100588	58.4911811023622	53.2535556136131	58.4911811023622	29.1550468143888
59.1103937007874	22.781995805231	59.1103937007874	23.1910783265363	59.1103937007874	21.4417139582121	59.1103937007874	18.4375687855833	59.1103937007874	21.6656760960077	59.1103937007874	20.5277943415659	59.1103937007874	23.4501494632921	59.1103937007874	22.4162155153691	59.1103937007874	56.0877359000446	59.1103937007874	31.9046776080868	59.1103937007874	58.1531673188189	59.1103937007874	33.1376098811535	59.1103937007874	56.2448132728812	59.1103937007874	30.5376633128263	59.1103937007874	53.6236216390983	59.1103937007874	32.3869882984882
59.7296062992126	22.2631505486088	59.7296062992126	24.0941204630186	59.7296062992126	23.6333302952358	59.7296062992126	21.5574119203982	59.7296062992126	23.0181099599851	59.7296062992126	23.2235795110334	59.7296062992126	23.9749886895779	59.7296062992126	24.2673521974539	59.7296062992126	56.6337549918947	59.7296062992126	33.6996119764973	59.7296062992126	59.536334693002	59.7296062992126	35.9153346039802	59.7296062992126	55.8692335984763	59.7296062992126	32.6638563086751	59.7296062992126	54.7449211764411	59.7296062992126	35.3497265710087
60.3488188976378	22.9806113073366	60.3488188976378	25.3210565892566	60.3488188976378	26.9167570044306	60.3488188976378	23.7538874961917	60.3488188976378	25.810561536312	60.3488188976378	25.3922819987991	60.3488188976378	25.9080651641683	60.3488188976378	24.224126036639	60.3488188976378	57.6640953799289	60.3488188976378	37.2023394663281	60.3488188976378	61.1332848446658	60.3488188976378	39.1301960327946	60.3488188976378	58.591092055217	60.3488188976378	34.0291420152672	60.3488188976378	56.9458824053994	60.3488188976378	36.7425889867161
60.968031496063	26.2180684092461	60.968031496063	28.5405752641802	60.968031496063	29.098911780544	60.968031496063	25.4683049779173	60.968031496063	28.4883000788129	60.968031496063	27.5136458275497	60.968031496063	27.2757466694694	60.968031496063	25.7753856354647	60.968031496063	60.7647062317127	60.968031496063	40.7367108310101	60.968031496063	62.3807315113816	60.968031496063	41.6470115238417	60.968031496063	60.7587166674427	60.968031496063	36.9522697535484	60.968031496063	57.9333361833493	60.968031496063	39.716326763736
61.5872440944882	28.039707425814	61.5872440944882	29.399167071976	61.5872440944882	31.0332327157458	61.5872440944882	26.537489610859	61.5872440944882	29.2774943223321	61.5872440944882	29.0746219952035	61.5872440944882	28.4995411654396	61.5872440944882	27.7530588026129	61.5872440944882	61.2254522486114	61.5872440944882	44.6773682298966	61.5872440944882	63.5224687575933	61.5872440944882	43.3971967166509	61.5872440944882	62.6745825471847	61.5872440944882	41.7344957826819	61.5872440944882	59.352787799153	61.5872440944882	43.8095351908178
62.2064566929134	28.3840187102842	62.2064566929134	29.2259185858109	62.2064566929134	32.1619719939141	62.2064566929134	26.8029050440329	62.2064566929134	29.8651813315386	62.2064566929134	29.0988803317979	62.2064566929134	29.717356517561	62.2064566929134	29.3190595976612	62.2064566929134	60.9467312360229	62.2064566929134	48.7398560126449	62.2064566929134	64.2003872559217	62.2064566929134	48.7632398872675	62.2064566929134	63.3717189687346	62.2064566929134	46.0239500839193	62.2064566929134	60.4519510275474	62.2064566929134	48.0296320040074
62.8256692913386	30.2129488732983	62.8256692913386	31.83740721442	62.8256692913386	32.4919444341295	62.8256692913386	28.5166891855327	62.8256692913386	31.7854237736628	62.8256692913386	30.4792129509748	62.8256692913386	32.4069848904205	62.8256692913386	31.1258106334775	62.8256692913386	62.781824829513	62.8256692913386	52.4662461515257	62.8256692913386	65.5565297435326	62.8256692913386	55.7708739920878	62.8256692913386	63.0991982863312	62.8256692913386	50.7476591384301	62.8256692913386	60.6033263829509	62.8256692913386	53.6199981780697
63.4448818897638	33.0857403047863	63.4448818897638	35.0646275692651	63.4448818897638	33.709339599269	63.4448818897638	31.3801723688852	63.4448818897638	33.4898603696879	63.4448818897638	33.5069729966666	63.4448818897638	35.2944950367734	63.4448818897638	32.3730384561093	63.4448818897638	63.8621731430761	63.4448818897638	59.6871851370439	63.4448818897638	67.1657441438919	63.4448818897638	61.9176871578842	63.4448818897638	65.3101061731551	63.4448818897638	57.1645086218082	63.4448818897638	63.8970428665797	63.4448818897638	61.6292648052691
64.064094488189	33.2520461664408	64.064094488189	35.5025123078401	64.064094488189	35.4468993052873	64.064094488189	32.8948076723562	64.064094488189	35.003753071576	64.064094488189	35.324223607463	64.064094488189	35.3575473868201	64.064094488189	34.8637670670116	64.064094488189	65.2463628721716	64.064094488189	71.3066986379234	64.064094488189	66.8152907479263	64.064094488189	71.4835182530086	64.064094488189	68.2514272017586	64.064094488189	69.0096220154114	64.064094488189	66.4493880907961	64.064094488189	71.4286123220409
64.6833070866142	33.2907869596154	64.6833070866142	36.261896193727	64.6833070866142	37.2152774158076	64.6833070866142	33.43119764959	64.6833070866142	36.5695978590432	64.6833070866142	36.2842504262783	64.6833070866142	35.994965463267	64.6833070866142	37.8861504685749	64.6833070866142	67.8897762636095	64.6833070866142	84.0425745030488	64.6833070866142	67.695035617858	64.6833070866142	87.9194284992539	64.6833070866142	69.8832774503576	64.6833070866142	90.6755261238916	64.6833070866142	65.8880750174417	64.6833070866142	82.2253627935023
65.3025196850394	36.0622175351531	65.3025196850394	38.2934060985597	65.3025196850394	39.0104803852309	65.3025196850394	35.9565225048479	65.3025196850394	36.7090108249894	65.3025196850394	39.0179010222481	65.3025196850394	38.5733588431907	65.3025196850394	39.6250184180011	65.3025196850394	69.7896676366194	65.3025196850394	99.2851596605436	65.3025196850394	70.7971927612905	65.3025196850394	112.998886255485	65.3025196850394	70.5171954228428	65.3025196850394	118.821001837188	65.3025196850394	66.4038572337508	65.3025196850394	99.7131934914965
65.9217322834646	37.8120320318418	65.9217322834646	40.5012044005426	65.9217322834646	41.0752295668	65.9217322834646	38.0474619351353	65.9217322834646	37.7040477118646	65.9217322834646	43.1833698370273	65.9217322834646	40.2870351096096	65.9217322834646	40.8854047034231	65.9217322834646	71.8331575134131	65.9217322834646	122.173993833558	65.9217322834646	73.1674189956672	65.9217322834646	142.42542968097	65.9217322834646	72.1355027724512	65.9217322834646	146.554311061291	65.9217322834646	68.0019177133926	65.9217322834646	126.304095116588
66.5409448818898	39.3213086118372	66.5409448818898	42.6252154690971	66.5409448818898	41.8127491163389	66.5409448818898	40.7117106539036	66.5409448818898	40.8801676297321	66.5409448818898	45.2354835443931	66.5409448818898	41.9007140179818	66.5409448818898	43.3332480541759	66.5409448818898	72.6398453024529	66.5409448818898	154.543139353537	66.5409448818898	74.6210786390781	66.5409448818898	171.460560008618	66.5409448818898	74.1240553611741	66.5409448818898	174.05479681864	66.5409448818898	70.3214525622914	66.5409448818898	159.603664774155
67.160157480315	41.1977948498333	67.160157480315	44.6212279170955	67.160157480315	42.8454468556716	67.160157480315	43.492029391385	67.160157480315	43.5715072601165	67.160157480315	45.7406265427675	67.160157480315	44.223189345704	67.160157480315	47.2632429291281	67.160157480315	71.7171450398316	67.160157480315	198.203502107871	67.160157480315	74.6616683335663	67.160157480315	207.130658410741	67.160157480315	75.0877248957454	67.160157480315	207.803337473369	67.160157480315	71.4318917523464	67.160157480315	202.887203937453
67.7793700787402	41.7230798991919	67.7793700787402	47.9890576088616	67.7793700787402	45.5505916555043	67.7793700787402	44.0900088782166	67.7793700787402	44.3222941494839	67.7793700787402	48.880138114155	67.7793700787402	46.28560951786	67.7793700787402	51.2217393433116	67.7793700787402	73.4333874095956	67.7793700787402	255.367473063053	67.7793700787402	74.2844601214143	67.7793700787402	257.745538389609	67.7793700787402	74.8039902210012	67.7793700787402	252.943834464478	67.7793700787402	70.7237396799889	67.7793700787402	259.717018006064
68.3985826771654	45.2259148817387	68.3985826771654	50.6646470083916	68.3985826771654	48.0315660420929	68.3985826771654	46.861584601655	68.3985826771654	45.1758660094536	68.3985826771654	52.5615928370674	68.3985826771654	47.99041612704	68.3985826771654	53.4725778132361	68.3985826771654	76.5382488662352	68.3985826771654	328.087018023597	68.3985826771654	76.3080450321044	68.3985826771654	327.270038651877	68.3985826771654	75.0008279089071	68.3985826771654	313.871955414501	68.3985826771654	71.0879742819387	68.3985826771654	328.50449458985
69.0177952755906	53.1949496718175	69.0177952755906	53.808991460231	69.0177952755906	50.7638970892767	69.0177952755906	52.0575840451768	69.0177952755906	47.8929081411109	69.0177952755906	55.7300448877809	69.0177952755906	49.6695392065288	69.0177952755906	57.3820010124841	69.0177952755906	77.9033399429937	69.0177952755906	416.917831292459	69.0177952755906	77.8574537029945	69.0177952755906	416.201287740928	69.0177952755906	79.7882039096985	69.0177952755906	393.289540358697	69.0177952755906	72.7923130199818	69.0177952755906	412.352513612546
69.6370078740158	60.2438270777942	69.6370078740158	61.3131066703302	69.6370078740158	53.8255027804188	69.6370078740158	58.465473251621	69.6370078740158	51.7475829426334	69.6370078740158	59.7132862458865	69.6370078740158	53.1374118390375	69.6370078740158	63.6911580218597	69.6370078740158	78.0166785188086	69.6370078740158	523.09592345567	69.6370078740158	78.8166413391233	69.6370078740158	524.352818056719	69.6370078740158	82.1511065133217	69.6370078740158	493.75050641282	69.6370078740158	74.8721984626405	69.6370078740158	516.008714745894
70.256220472441	65.9674933021713	70.256220472441	70.3787907818476	70.256220472441	58.1652202090247	70.256220472441	68.4303259011532	70.256220472441	58.4782737870215	70.256220472441	64.9169820092017	70.256220472441	58.4142312359602	70.256220472441	69.7708906288081	70.256220472441	79.12847711131	70.256220472441	649.279713544241	70.256220472441	80.1693204356292	70.256220472441	652.901271187175	70.256220472441	80.7718001315453	70.256220472441	613.961702402358	70.256220472441	77.0178278512139	70.256220472441	639.413698897065
70.8754330708662	72.6268655065939	70.8754330708662	80.3120594029428	70.8754330708662	64.2796168504892	70.8754330708662	81.5062102915504	70.8754330708662	67.4902856022685	70.8754330708662	74.3032424863661	70.8754330708662	63.7005279731534	70.8754330708662	77.0393137221505	70.8754330708662	81.0984867563274	70.8754330708662	783.786130626688	70.8754330708662	81.5543964225065	70.8754330708662	787.495588764492	70.8754330708662	83.3602326880237	70.8754330708662	737.562257907353	70.8754330708662	78.2972719139423	70.8754330708662	771.791761312205
71.4946456692913	81.3468862872565	71.4946456692913	95.3053419635021	71.4946456692913	71.5896605643286	71.4946456692913	97.9421961836926	71.4946456692913	76.7203256955557	71.4946456692913	90.9355458464729	71.4946456692913	70.1790534717505	71.4946456692913	88.7314127993178	71.4946456692913	83.7985844012398	71.4946456692913	881.300319538236	71.4946456692913	85.3561983758689	71.4946456692913	882.723690810902	71.4946456692913	86.796182362212	71.4946456692913	823.264258501101	71.4946456692913	80.2417119869158	71.4946456692913	872.949484101684
72.1138582677165	91.5366724782768	72.1138582677165	117.003322438858	72.1138582677165	80.8849964797453	72.1138582677165	118.946882508291	72.1138582677165	84.861195443092	72.1138582677165	120.181360169787	72.1138582677165	81.1105231752198	72.1138582677165	106.948932993189	72.1138582677165	87.8132949377199	72.1138582677165	860.07267181177	72.1138582677165	90.7326879613343	72.1138582677165	857.07733530579	72.1138582677165	88.3656687361057	72.1138582677165	795.545778913048	72.1138582677165	83.2739865230285	72.1138582677165	864.145675122649
72.7330708661417	100.60753507093	72.7330708661417	140.687077682428	72.7330708661417	93.0797883033069	72.7330708661417	138.046042070982	72.7330708661417	91.8852457385412	72.7330708661417	150.099038939227	72.7330708661417	94.992912830753	72.7330708661417	128.696109988935	72.7330708661417	89.6558834074048	72.7330708661417	655.331465413748	72.7330708661417	93.0794212015253	72.7330708661417	647.69509096314	72.7330708661417	90.8140906176348	72.7330708661417	596.883867466042	72.7330708661417	86.0311150102948	72.7330708661417	674.363669869179
73.3522834645669	107.152326296414	73.3522834645669	162.543150012982	73.3522834645669	107.601901828161	73.3522834645669	156.477880817077	73.3522834645669	100.516496952168	73.3522834645669	169.009129646298	73.3522834645669	107.102418376361	73.3522834645669	152.518301402304	73.3522834645669	91.9106296748864	73.3522834645669	344.016063983402	73.3522834645669	94.546611281874	73.3522834645669	336.309911472792	73.3522834645669	94.6418797279743	73.3522834645669	306.445188447042	73.3522834645669	90.4589114867213	73.3522834645669	366.886521523197
73.9714960629921	115.59376016969	73.9714960629921	189.043187838334	73.9714960629921	121.471229302891	73.9714960629921	183.658237523546	73.9714960629921	113.190394202571	73.9714960629921	190.508812697519	73.9714960629921	115.910747941786	73.9714960629921	180.991555041716	73.9714960629921	98.6462716802563	73.9714960629921	105.706196380929	73.9714960629921	98.9086098686625	73.9714960629921	101.763230101867	73.9714960629921	100.172606981613	73.9714960629921	91.0569532917339	73.9714960629921	95.4103344757001	73.9714960629921	118.90133445388
74.5907086614173	129.979334891689	74.5907086614173	226.66784085251	74.5907086614173	134.970040099755	74.5907086614173	223.280947002119	74.5907086614173	128.39403267049	74.5907086614173	226.549449162005	74.5907086614173	127.366076065904	74.5907086614173	219.278224603236	74.5907086614173	106.818670595187	74.5907086614173	10.8858296919835	74.5907086614173	105.872429164221	74.5907086614173	9.91888504843596	74.5907086614173	107.523195963224	74.5907086614173	8.38182785638196	74.5907086614173	100.711869437453	74.5907086614173	14.0762064650888
75.2099212598425	150.608459672534	75.2099212598425	280.523298996757	75.2099212598425	152.470968866848	75.2099212598425	277.227990183316	75.2099212598425	146.485548852857	75.2099212598425	281.510615539604	75.2099212598425	145.738179065174	75.2099212598425	274.542108565726	75.2099212598425	115.916498894386	75.2099212598425	-3.29263008705351	75.2099212598425	116.861388839261	75.2099212598425	-3.35048786385213	75.2099212598425	115.631087809719	75.2099212598425	-2.96392509328657	75.2099212598425	108.26284939753	75.2099212598425	-3.42387117660127
75.8291338582677	176.938488973986	75.8291338582677	355.121361102582	75.8291338582677	176.674991523526	75.8291338582677	350.353138568726	75.8291338582677	170.803951261031	75.8291338582677	357.509407853268	75.8291338582677	169.702083610026	75.8291338582677	349.269731497183	75.8291338582677	129.617695653953	75.8291338582677	-0.471555578206231	75.8291338582677	129.68930179846	75.8291338582677	-0.622384950216513	75.8291338582677	126.74350307577	75.8291338582677	-0.373316196435658	75.8291338582677	119.64953387088	75.8291338582677	-0.75319364123538
76.4483464566929	207.99692079744	76.4483464566929	453.882314184805	76.4483464566929	209.41778416659	76.4483464566929	446.53763076142	76.4483464566929	202.865688694858	76.4483464566929	456.536087269821	76.4483464566929	201.947549850663	76.4483464566929	445.724499306231	76.4483464566929	149.965939677895	76.4483464566929	0.85680871585547	76.4483464566929	148.545148393969	76.4483464566929	0.751511006603948	76.4483464566929	146.050627421041	76.4483464566929	0.600979798944006	76.4483464566929	139.067564922134	76.4483464566929	0.538980281694336
77.0675590551181	246.631674305439	77.0675590551181	575.68860424116	77.0675590551181	253.612567226078	77.0675590551181	564.934407866545	77.0675590551181	244.90071804343	77.0675590551181	578.955797004797	77.0675590551181	245.342848584787	77.0675590551181	565.931599589398	77.0675590551181	178.085806365136	77.0675590551181	0.681338081113046	77.0675590551181	178.308168424219	77.0675590551181	0.702968987715208	77.0675590551181	175.459280832978	77.0675590551181	0.566559293090447	77.0675590551181	165.808374287729	77.0675590551181	0.515848974090966
77.6867716535433	301.441158513618	77.6867716535433	716.878724818785	77.6867716535433	314.075016068207	77.6867716535433	701.145679954581	77.6867716535433	301.797159901946	77.6867716535433	721.146120991295	77.6867716535433	302.863426535186	77.6867716535433	706.506512289646	77.6867716535433	224.220314439798	77.6867716535433	0.604917933496245	77.6867716535433	224.833085928584	77.6867716535433	0.3992959327942	77.6867716535433	219.921346067095	77.6867716535433	0.508478100483595	77.6867716535433	204.922264885911	77.6867716535433	0.460574455016774
78.3059842519685	377.715023756218	78.3059842519685	853.416241408194	78.3059842519685	394.3799629124	78.3059842519685	827.088897453737	78.3059842519685	377.865442922587	78.3059842519685	854.22700245538	78.3059842519685	378.240060172546	78.3059842519685	841.883798886361	78.3059842519685	309.128806064947	78.3059842519685	0.873588402522717	78.3059842519685	305.579476909369	78.3059842519685	0.404168623959863	78.3059842519685	296.787696343887	78.3059842519685	0.469425269269949	78.3059842519685	276.530561804057	78.3059842519685	0.455303242209485
78.9251968503937	472.321168484191	78.9251968503937	915.022691862253	78.9251968503937	495.033183321602	78.9251968503937	870.480787072192	78.9251968503937	473.912587447559	78.9251968503937	902.73230613348	78.9251968503937	473.332573182425	78.9251968503937	901.581834350655	78.9251968503937	467.566766184414	78.9251968503937	0.953600877145098	78.9251968503937	458.074257651374	78.9251968503937	0.699630021772968	78.9251968503937	444.233569155993	78.9251968503937	0.496090722451779	78.9251968503937	413.827353629639	78.9251968503937	0.592708077630195
79.5444094488189	575.948688517667	79.5444094488189	808.265589480144	79.5444094488189	607.141355576462	79.5444094488189	743.693720349465	79.5444094488189	581.091646598586	79.5444094488189	776.101134851592	79.5444094488189	579.235623501692	79.5444094488189	792.962924916368	79.5444094488189	784.841378860408	79.5444094488189	0.840549917170945	79.5444094488189	764.786666109897	79.5444094488189	0.855504815138243	79.5444094488189	746.160252961483	79.5444094488189	0.624905614770639	79.5444094488189	689.37459324814	79.5444094488189	0.503280958868089
80.1636220472441	675.529180198206	80.1636220472441	528.772008418124	80.1636220472441	715.849849625192	80.1636220472441	463.200386096929	80.1636220472441	683.838229578482	80.1636220472441	487.909329266905	80.1636220472441	683.182444925364	80.1636220472441	515.156661185781	80.1636220472441	1391.04270508311	80.1636220472441	1.00855272253838	80.1636220472441	1354.47844443848	80.1636220472441	0.871063793166419	80.1636220472441	1344.74280797721	80.1636220472441	1.06093333028469	80.1636220472441	1240.69057130076	80.1636220472441	0.563714175760464
80.7828346456693	742.016281782882	80.7828346456693	227.35185008263	80.7828346456693	791.126826808271	80.7828346456693	186.282627574782	80.7828346456693	753.372838781195	80.7828346456693	198.595907001814	80.7828346456693	756.084831784254	80.7828346456693	219.367226341757	80.7828346456693	2173.56264513422	80.7828346456693	1.40643562021435	80.7828346456693	2144.34397840347	80.7828346456693	1.41550927994741	80.7828346456693	2181.44123133507	80.7828346456693	1.50191737958513	80.7828346456693	2033.64419512232	80.7828346456693	0.91738447983323
81.4020472440945	726.250949283202	81.4020472440945	51.9725910421343	81.4020472440945	780.983789287337	81.4020472440945	37.9808047804188	81.4020472440945	741.380068540874	81.4020472440945	41.2422107651835	81.4020472440945	746.78666045188	81.4020472440945	49.4786372349266	81.4020472440945	2403.73297189834	81.4020472440945	1.36191642670819	81.4020472440945	2436.96404150947	81.4020472440945	1.73357193302084	81.4020472440945	2552.06127748668	81.4020472440945	1.46683526446174	81.4020472440945	2425.52219667438	81.4020472440945	1.01192292210414
82.0212598425197	599.260029051357	82.0212598425197	1.07226132372424	82.0212598425197	652.660507531901	82.0212598425197	-0.532940572311667	82.0212598425197	617.2097919034	82.0212598425197	-0.450777330236124	82.0212598425197	624.695334178567	82.0212598425197	0.707990748760239	82.0212598425197	1558.42634969503	82.0212598425197	0.88504354915873	82.0212598425197	1644.20195303737	82.0212598425197	1.04133337054501	82.0212598425197	1782.99915326862	82.0212598425197	1.09491580890333	82.0212598425197	1739.5439309534	82.0212598425197	0.757665053733339
82.6404724409449	394.001440647178	82.6404724409449	-2.00038015023643	82.6404724409449	436.357625702386	82.6404724409449	-1.45767042076087	82.6404724409449	410.695575178501	82.6404724409449	-1.61822542330103	82.6404724409449	417.954645590697	82.6404724409449	-2.12565940921315	82.6404724409449	461.126613781719	82.6404724409449	0.493837390256377	82.6404724409449	519.136810465226	82.6404724409449	0.228445278714812	82.6404724409449	592.790373712881	82.6404724409449	0.519549145812708	82.6404724409449	601.477657213229	82.6404724409449	0.255200901798314
83.2596850393701	196.315630829832	83.2596850393701	0.18369765572691	83.2596850393701	221.644945725452	83.2596850393701	0.441312565489165	83.2596850393701	207.022927223099	83.2596850393701	0.432814675046529	83.2596850393701	212.229108295445	83.2596850393701	0.193781063656964	83.2596850393701	0.280721204244923	83.2596850393701	0.243875770176498	83.2596850393701	11.3402321664992	83.2596850393701	0.146670223467758	83.2596850393701	22.7141370564901	83.2596850393701	-0.000213006609009904	83.2596850393701	30.984367993559	83.2596850393701	-0.0182755737631127
83.8788976377953	70.3426779131582	83.8788976377953	0.568641379083776	83.8788976377953	80.9991000256972	83.8788976377953	0.523556286079075	83.8788976377953	74.6964596444001	83.8788976377953	0.478083093083864	83.8788976377953	77.6431060430673	83.8788976377953	0.552390877375642	83.8788976377953	-28.5804589436623	83.8788976377953	-0.0444323035438158	83.8788976377953	-30.6686388725482	83.8788976377953	0.280098637239597	83.8788976377953	-33.6084258533276	83.8788976377953	0.00181529463108657	83.8788976377953	-32.6474754794301	83.8788976377953	0.120353237335021
